service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
28243197,0,0,0,0,0,1,0,20221231,20221231
28243200,0,0,0,0,0,1,0,20221231,20221231
28255490,0,0,0,0,0,0,0,20220110,20221231
28255491,0,0,0,0,0,0,0,20220110,20221231
28255492,0,0,0,0,0,0,0,20220110,20221231
28255493,0,0,0,0,0,0,0,20220110,20221231
28255242,0,0,0,0,0,1,0,20221231,20221231
28255245,0,0,0,0,0,1,0,20221231,20221231
28255248,0,0,0,0,0,1,0,20221231,20221231
28255251,0,0,0,0,0,1,0,20221231,20221231
28255254,0,0,0,0,0,1,0,20221231,20221231
28255257,0,0,0,0,0,1,0,20221231,20221231
28230040,0,0,0,0,0,0,0,20220110,20221231
28230041,0,0,0,0,0,0,0,20220110,20221231
28230042,0,0,0,0,0,0,0,20220110,20221231
28262671,0,0,0,0,0,1,0,20221231,20221231
28262674,0,0,0,0,0,1,0,20221231,20221231
28232529,0,0,0,0,0,1,0,20221231,20221231
28232520,0,0,0,0,0,1,0,20221231,20221231
28232523,0,0,0,0,0,1,0,20221231,20221231
28232526,0,0,0,0,0,1,0,20221231,20221231
28210687,0,0,0,0,0,0,0,20220110,20221231
28210688,0,0,0,0,0,0,0,20220110,20221231
28210689,0,0,0,0,0,0,0,20220110,20221231
28210690,0,0,0,0,0,0,0,20220110,20221231
28283018,0,0,0,0,0,1,0,20221231,20221231
28283021,0,0,0,0,0,1,0,20221231,20221231
28283024,0,0,0,0,0,1,0,20221231,20221231
28283027,0,0,0,0,0,1,0,20221231,20221231
28213247,0,0,0,0,0,0,0,20220110,20221231
28213248,0,0,0,0,0,0,0,20220110,20221231
28213249,0,0,0,0,0,0,0,20220110,20221231
28213250,0,0,0,0,0,0,0,20220110,20221231
28218480,0,0,0,0,0,0,0,20220110,20221231
28218481,0,0,0,0,0,0,0,20220110,20221231
28218482,0,0,0,0,0,0,0,20220110,20221231
28218483,0,0,0,0,0,0,0,20220110,20221231
28218484,0,0,0,0,0,0,0,20220110,20221231
28218485,0,0,0,0,0,0,0,20220110,20221231
28218104,0,0,0,0,0,1,0,20221231,20221231
28218107,0,0,0,0,0,1,0,20221231,20221231
28218110,0,0,0,0,0,1,0,20221231,20221231
28218113,0,0,0,0,0,1,0,20221231,20221231
28218116,0,0,0,0,0,1,0,20221231,20221231
28231457,0,0,0,0,0,0,0,20220110,20221231
28231458,0,0,0,0,0,0,0,20220110,20221231
28231447,0,0,0,0,0,1,0,20221231,20221231
28231450,0,0,0,0,0,1,0,20221231,20221231
28237856,0,0,0,0,0,0,0,20220110,20221231
28237857,0,0,0,0,0,0,0,20220110,20221231
28237846,0,0,0,0,0,1,0,20221231,20221231
28237849,0,0,0,0,0,1,0,20221231,20221231
28233154,0,0,0,0,0,0,0,20220110,20221231
28233155,0,0,0,0,0,0,0,20220110,20221231
28233156,0,0,0,0,0,0,0,20220110,20221231
28233157,0,0,0,0,0,0,0,20220110,20221231
28233158,0,0,0,0,0,0,0,20220110,20221231
28233159,0,0,0,0,0,0,0,20220110,20221231
28233160,0,0,0,0,0,0,0,20220110,20221231
28233161,0,0,0,0,0,0,0,20220110,20221231
28233162,0,0,0,0,0,0,0,20220110,20221231
28233163,0,0,0,0,0,0,0,20220110,20221231
28233164,0,0,0,0,0,0,0,20220110,20221231
28233165,0,0,0,0,0,0,0,20220110,20221231
28232734,0,0,0,0,0,1,0,20221231,20221231
28232737,0,0,0,0,0,1,0,20221231,20221231
28232740,0,0,0,0,0,1,0,20221231,20221231
28232743,0,0,0,0,0,1,0,20221231,20221231
28232746,0,0,0,0,0,1,0,20221231,20221231
28232749,0,0,0,0,0,1,0,20221231,20221231
28232752,0,0,0,0,0,1,0,20221231,20221231
28239001,0,0,0,0,0,0,0,20220110,20221231
28239002,0,0,0,0,0,0,0,20220110,20221231
28238991,0,0,0,0,0,1,0,20221231,20221231
28238994,0,0,0,0,0,1,0,20221231,20221231
28264208,0,0,0,0,0,0,0,20220110,20221231
28264209,0,0,0,0,0,0,0,20220110,20221231
28264198,0,0,0,0,0,1,0,20221231,20221231
28264201,0,0,0,0,0,1,0,20221231,20221231
28281917,0,0,0,0,0,1,0,20221231,20221231
28281920,0,0,0,0,0,1,0,20221231,20221231
28281923,0,0,0,0,0,1,0,20221231,20221231
28281926,0,0,0,0,0,1,0,20221231,20221231
28257426,0,0,0,0,0,0,0,20220110,20221231
28257427,0,0,0,0,0,0,0,20220110,20221231
28257428,0,0,0,0,0,0,0,20220110,20221231
28257429,0,0,0,0,0,0,0,20220110,20221231
28257430,0,0,0,0,0,0,0,20220110,20221231
28257431,0,0,0,0,0,0,0,20220110,20221231
28257432,0,0,0,0,0,0,0,20220110,20221231
28257433,0,0,0,0,0,0,0,20220110,20221231
28257389,0,0,0,0,0,1,0,20221231,20221231
28257392,0,0,0,0,0,1,0,20221231,20221231
28257395,0,0,0,0,0,1,0,20221231,20221231
28257398,0,0,0,0,0,1,0,20221231,20221231
28257401,0,0,0,0,0,1,0,20221231,20221231
28252984,0,0,0,0,0,0,0,20220110,20221231
28252985,0,0,0,0,0,0,0,20220110,20221231
28285192,0,0,0,0,0,0,0,20220110,20221231
28285193,0,0,0,0,0,0,0,20220110,20221231
28285194,0,0,0,0,0,0,0,20220110,20221231
28285195,0,0,0,0,0,0,0,20220110,20221231
28285196,0,0,0,0,0,0,0,20220110,20221231
28285197,0,0,0,0,0,0,0,20220110,20221231
28285198,0,0,0,0,0,0,0,20220110,20221231
28285199,0,0,0,0,0,0,0,20220110,20221231
28285200,0,0,0,0,0,0,0,20220110,20221231
28285201,0,0,0,0,0,0,0,20220110,20221231
28285202,0,0,0,0,0,0,0,20220110,20221231
28285149,0,0,0,0,0,1,0,20221231,20221231
28285152,0,0,0,0,0,1,0,20221231,20221231
28285155,0,0,0,0,0,1,0,20221231,20221231
28285158,0,0,0,0,0,1,0,20221231,20221231
28247219,0,0,0,0,0,0,0,20220110,20221231
28247220,0,0,0,0,0,0,0,20220110,20221231
28247221,0,0,0,0,0,0,0,20220110,20221231
28247222,0,0,0,0,0,0,0,20220110,20221231
28247045,0,0,0,0,0,1,0,20221231,20221231
28247048,0,0,0,0,0,1,0,20221231,20221231
28247051,0,0,0,0,0,1,0,20221231,20221231
28247054,0,0,0,0,0,1,0,20221231,20221231
28220774,0,0,0,0,0,0,0,20220110,20221231
28220775,0,0,0,0,0,0,0,20220110,20221231
28220776,0,0,0,0,0,0,0,20220110,20221231
28220777,0,0,0,0,0,0,0,20220110,20221231
28220622,0,0,0,0,0,1,0,20221231,20221231
28220625,0,0,0,0,0,1,0,20221231,20221231
28220628,0,0,0,0,0,1,0,20221231,20221231
28220631,0,0,0,0,0,1,0,20221231,20221231
28220634,0,0,0,0,0,1,0,20221231,20221231
28241168,0,0,0,0,0,0,0,20220110,20221231
28241169,0,0,0,0,0,0,0,20220110,20221231
28241170,0,0,0,0,0,0,0,20220110,20221231
28241171,0,0,0,0,0,0,0,20220110,20221231
28241172,0,0,0,0,0,0,0,20220110,20221231
28241173,0,0,0,0,0,0,0,20220110,20221231
28241174,0,0,0,0,0,0,0,20220110,20221231
28240880,0,0,0,0,0,1,0,20221231,20221231
28240883,0,0,0,0,0,1,0,20221231,20221231
28240886,0,0,0,0,0,1,0,20221231,20221231
28240868,0,0,0,0,0,1,0,20221231,20221231
28240871,0,0,0,0,0,1,0,20221231,20221231
28240874,0,0,0,0,0,1,0,20221231,20221231
28240877,0,0,0,0,0,1,0,20221231,20221231
28257524,0,0,0,0,0,0,0,20220110,20221231
28257525,0,0,0,0,0,0,0,20220110,20221231
28253470,0,0,0,0,0,0,0,20220110,20221231
28253471,0,0,0,0,0,0,0,20220110,20221231
28253472,0,0,0,0,0,0,0,20220110,20221231
28253473,0,0,0,0,0,0,0,20220110,20221231
28253474,0,0,0,0,0,0,0,20220110,20221231
28253442,0,0,0,0,0,1,0,20221231,20221231
28253445,0,0,0,0,0,1,0,20221231,20221231
28253448,0,0,0,0,0,1,0,20221231,20221231
28253451,0,0,0,0,0,1,0,20221231,20221231
28253454,0,0,0,0,0,1,0,20221231,20221231
28265492,0,0,0,0,0,0,0,20220110,20221231
28265493,0,0,0,0,0,0,0,20220110,20221231
28265494,0,0,0,0,0,0,0,20220110,20221231
28265495,0,0,0,0,0,0,0,20220110,20221231
28265467,0,0,0,0,0,1,0,20221231,20221231
28265470,0,0,0,0,0,1,0,20221231,20221231
28265473,0,0,0,0,0,1,0,20221231,20221231
28265476,0,0,0,0,0,1,0,20221231,20221231
28265479,0,0,0,0,0,1,0,20221231,20221231
28235662,0,0,0,0,0,1,0,20221231,20221231
28235665,0,0,0,0,0,1,0,20221231,20221231
28235668,0,0,0,0,0,1,0,20221231,20221231
28235671,0,0,0,0,0,1,0,20221231,20221231
28235674,0,0,0,0,0,1,0,20221231,20221231
28235677,0,0,0,0,0,1,0,20221231,20221231
28235680,0,0,0,0,0,1,0,20221231,20221231
28235683,0,0,0,0,0,1,0,20221231,20221231
28235686,0,0,0,0,0,1,0,20221231,20221231
28234458,0,0,0,0,0,1,0,20221231,20221231
28234461,0,0,0,0,0,1,0,20221231,20221231
28234464,0,0,0,0,0,1,0,20221231,20221231
28234467,0,0,0,0,0,1,0,20221231,20221231
28234470,0,0,0,0,0,1,0,20221231,20221231
28275661,0,0,0,0,0,0,0,20220110,20221231
28275662,0,0,0,0,0,0,0,20220110,20221231
28275663,0,0,0,0,0,0,0,20220110,20221231
28275664,0,0,0,0,0,0,0,20220110,20221231
28275665,0,0,0,0,0,0,0,20220110,20221231
28275666,0,0,0,0,0,0,0,20220110,20221231
28275667,0,0,0,0,0,0,0,20220110,20221231
28275668,0,0,0,0,0,0,0,20220110,20221231
28275669,0,0,0,0,0,0,0,20220110,20221231
28275670,0,0,0,0,0,0,0,20220110,20221231
28275254,0,0,0,0,0,1,0,20221231,20221231
28275257,0,0,0,0,0,1,0,20221231,20221231
28275260,0,0,0,0,0,1,0,20221231,20221231
28275263,0,0,0,0,0,1,0,20221231,20221231
28275209,0,0,0,0,0,1,0,20221231,20221231
28275212,0,0,0,0,0,1,0,20221231,20221231
28275215,0,0,0,0,0,1,0,20221231,20221231
28275218,0,0,0,0,0,1,0,20221231,20221231
28275221,0,0,0,0,0,1,0,20221231,20221231
28275224,0,0,0,0,0,1,0,20221231,20221231
28275227,0,0,0,0,0,1,0,20221231,20221231
28275230,0,0,0,0,0,1,0,20221231,20221231
28275233,0,0,0,0,0,1,0,20221231,20221231
28275236,0,0,0,0,0,1,0,20221231,20221231
28275239,0,0,0,0,0,1,0,20221231,20221231
28275242,0,0,0,0,0,1,0,20221231,20221231
28275245,0,0,0,0,0,1,0,20221231,20221231
28275248,0,0,0,0,0,1,0,20221231,20221231
28275251,0,0,0,0,0,1,0,20221231,20221231
28261554,0,0,0,0,0,0,0,20220110,20221231
28261555,0,0,0,0,0,0,0,20220110,20221231
28261556,0,0,0,0,0,0,0,20220110,20221231
28261557,0,0,0,0,0,0,0,20220110,20221231
28261558,0,0,0,0,0,0,0,20220110,20221231
28261559,0,0,0,0,0,0,0,20220110,20221231
28261560,0,0,0,0,0,0,0,20220110,20221231
28261561,0,0,0,0,0,0,0,20220110,20221231
28261562,0,0,0,0,0,0,0,20220110,20221231
28261563,0,0,0,0,0,0,0,20220110,20221231
28261564,0,0,0,0,0,0,0,20220110,20221231
28261565,0,0,0,0,0,0,0,20220110,20221231
28261566,0,0,0,0,0,0,0,20220110,20221231
28261567,0,0,0,0,0,0,0,20220110,20221231
28261568,0,0,0,0,0,0,0,20220110,20221231
28261569,0,0,0,0,0,0,0,20220110,20221231
28261570,0,0,0,0,0,0,0,20220110,20221231
28261571,0,0,0,0,0,0,0,20220110,20221231
28261572,0,0,0,0,0,0,0,20220110,20221231
28261573,0,0,0,0,0,0,0,20220110,20221231
28261574,0,0,0,0,0,0,0,20220110,20221231
28261575,0,0,0,0,0,0,0,20220110,20221231
28261576,0,0,0,0,0,0,0,20220110,20221231
28261078,0,0,0,0,0,1,0,20221231,20221231
28261081,0,0,0,0,0,1,0,20221231,20221231
28261084,0,0,0,0,0,1,0,20221231,20221231
28261087,0,0,0,0,0,1,0,20221231,20221231
28261090,0,0,0,0,0,1,0,20221231,20221231
28261093,0,0,0,0,0,1,0,20221231,20221231
28261096,0,0,0,0,0,1,0,20221231,20221231
28261099,0,0,0,0,0,1,0,20221231,20221231
28261102,0,0,0,0,0,1,0,20221231,20221231
28261105,0,0,0,0,0,1,0,20221231,20221231
28261108,0,0,0,0,0,1,0,20221231,20221231
28261111,0,0,0,0,0,1,0,20221231,20221231
28261114,0,0,0,0,0,1,0,20221231,20221231
28261117,0,0,0,0,0,1,0,20221231,20221231
28261120,0,0,0,0,0,1,0,20221231,20221231
28261123,0,0,0,0,0,1,0,20221231,20221231
28261126,0,0,0,0,0,1,0,20221231,20221231
28261129,0,0,0,0,0,1,0,20221231,20221231
28261132,0,0,0,0,0,1,0,20221231,20221231
28261135,0,0,0,0,0,1,0,20221231,20221231
28285861,0,0,0,0,0,0,0,20220110,20221231
28285859,0,0,0,0,0,0,0,20220110,20221231
28285814,0,0,0,0,0,1,0,20221231,20221231
28285817,0,0,0,0,0,1,0,20221231,20221231
28285820,0,0,0,0,0,1,0,20221231,20221231
28285823,0,0,0,0,0,1,0,20221231,20221231
28285843,0,0,0,0,0,0,0,20220110,20221231
28285854,0,0,0,0,0,0,0,20220110,20221231
28285840,0,0,0,0,0,0,0,20220110,20221231
28285836,0,0,0,0,0,0,0,20220110,20221231
28285852,0,0,0,0,0,0,0,20220110,20221231
28285839,0,0,0,0,0,0,0,20220110,20221231
28285842,0,0,0,0,0,0,0,20220110,20221231
28285846,0,0,0,0,0,0,0,20220110,20221231
28285837,0,0,0,0,0,0,0,20220110,20221231
28285841,0,0,0,0,0,0,0,20220110,20221231
28285857,0,0,0,0,0,0,0,20220110,20221231
28285850,0,0,0,0,0,0,0,20220110,20221231
28285847,0,0,0,0,0,0,0,20220110,20221231
28285848,0,0,0,0,0,0,0,20220110,20221231
28285844,0,0,0,0,0,0,0,20220110,20221231
28285849,0,0,0,0,0,0,0,20220110,20221231
28285853,0,0,0,0,0,0,0,20220110,20221231
28285855,0,0,0,0,0,0,0,20220110,20221231
28285838,0,0,0,0,0,0,0,20220110,20221231
28285856,0,0,0,0,0,0,0,20220110,20221231
28285858,0,0,0,0,0,0,0,20220110,20221231
28285851,0,0,0,0,0,0,0,20220110,20221231
28285845,0,0,0,0,0,0,0,20220110,20221231
28285860,0,0,0,0,0,0,0,20220110,20221231
28239994,0,0,0,0,0,1,0,20221231,20221231
28239997,0,0,0,0,0,1,0,20221231,20221231
28240000,0,0,0,0,0,1,0,20221231,20221231
28240003,0,0,0,0,0,1,0,20221231,20221231
28240024,0,0,0,0,0,0,0,20220110,20221231
28240034,0,0,0,0,0,0,0,20220110,20221231
28240035,0,0,0,0,0,0,0,20220110,20221231
28240037,0,0,0,0,0,0,0,20220110,20221231
28240031,0,0,0,0,0,0,0,20220110,20221231
28240026,0,0,0,0,0,0,0,20220110,20221231
28240030,0,0,0,0,0,0,0,20220110,20221231
28240028,0,0,0,0,0,0,0,20220110,20221231
28240021,0,0,0,0,0,0,0,20220110,20221231
28240017,0,0,0,0,0,0,0,20220110,20221231
28240019,0,0,0,0,0,0,0,20220110,20221231
28240036,0,0,0,0,0,0,0,20220110,20221231
28240033,0,0,0,0,0,0,0,20220110,20221231
28240016,0,0,0,0,0,0,0,20220110,20221231
28240020,0,0,0,0,0,0,0,20220110,20221231
28240018,0,0,0,0,0,0,0,20220110,20221231
28240023,0,0,0,0,0,0,0,20220110,20221231
28240029,0,0,0,0,0,0,0,20220110,20221231
28240025,0,0,0,0,0,0,0,20220110,20221231
28240032,0,0,0,0,0,0,0,20220110,20221231
28240022,0,0,0,0,0,0,0,20220110,20221231
28240027,0,0,0,0,0,0,0,20220110,20221231
28215094,0,0,0,0,0,0,0,20220110,20221231
28215095,0,0,0,0,0,0,0,20220110,20221231
28215096,0,0,0,0,0,0,0,20220110,20221231
28215097,0,0,0,0,0,0,0,20220110,20221231
28215098,0,0,0,0,0,0,0,20220110,20221231
28215099,0,0,0,0,0,0,0,20220110,20221231
28215100,0,0,0,0,0,0,0,20220110,20221231
28214768,0,0,0,0,0,1,0,20221231,20221231
28214771,0,0,0,0,0,1,0,20221231,20221231
28214774,0,0,0,0,0,1,0,20221231,20221231
28214777,0,0,0,0,0,1,0,20221231,20221231
28214780,0,0,0,0,0,1,0,20221231,20221231
28214783,0,0,0,0,0,1,0,20221231,20221231
28214786,0,0,0,0,0,1,0,20221231,20221231
28252841,0,0,0,0,0,0,0,20220110,20221231
28252842,0,0,0,0,0,0,0,20220110,20221231
28252843,0,0,0,0,0,0,0,20220110,20221231
28252844,0,0,0,0,0,0,0,20220110,20221231
28252845,0,0,0,0,0,0,0,20220110,20221231
28252543,0,0,0,0,0,1,0,20221231,20221231
28252546,0,0,0,0,0,1,0,20221231,20221231
28252549,0,0,0,0,0,1,0,20221231,20221231
28252552,0,0,0,0,0,1,0,20221231,20221231
28252555,0,0,0,0,0,1,0,20221231,20221231
28225613,0,0,0,0,0,0,0,20220110,20221231
28225614,0,0,0,0,0,0,0,20220110,20221231
28225615,0,0,0,0,0,0,0,20220110,20221231
28225616,0,0,0,0,0,0,0,20220110,20221231
28225617,0,0,0,0,0,0,0,20220110,20221231
28225618,0,0,0,0,0,0,0,20220110,20221231
28225619,0,0,0,0,0,0,0,20220110,20221231
28225620,0,0,0,0,0,0,0,20220110,20221231
28225621,0,0,0,0,0,0,0,20220110,20221231
28225622,0,0,0,0,0,0,0,20220110,20221231
28225623,0,0,0,0,0,0,0,20220110,20221231
28225624,0,0,0,0,0,0,0,20220110,20221231
28225625,0,0,0,0,0,0,0,20220110,20221231
28225626,0,0,0,0,0,0,0,20220110,20221231
28225627,0,0,0,0,0,0,0,20220110,20221231
28225628,0,0,0,0,0,0,0,20220110,20221231
28225231,0,0,0,0,0,1,0,20221231,20221231
28225201,0,0,0,0,0,1,0,20221231,20221231
28225204,0,0,0,0,0,1,0,20221231,20221231
28225207,0,0,0,0,0,1,0,20221231,20221231
28225210,0,0,0,0,0,1,0,20221231,20221231
28225213,0,0,0,0,0,1,0,20221231,20221231
28225216,0,0,0,0,0,1,0,20221231,20221231
28225219,0,0,0,0,0,1,0,20221231,20221231
28225222,0,0,0,0,0,1,0,20221231,20221231
28225225,0,0,0,0,0,1,0,20221231,20221231
28225228,0,0,0,0,0,1,0,20221231,20221231
28220192,0,0,0,0,0,0,0,20220110,20221231
28220193,0,0,0,0,0,0,0,20220110,20221231
28220184,0,0,0,0,0,0,0,20220110,20221231
28220186,0,0,0,0,0,0,0,20220110,20221231
28220188,0,0,0,0,0,0,0,20220110,20221231
28220190,0,0,0,0,0,0,0,20220110,20221231
28220158,0,0,0,0,0,0,0,20220110,20221231
28220160,0,0,0,0,0,0,0,20220110,20221231
28220162,0,0,0,0,0,0,0,20220110,20221231
28220164,0,0,0,0,0,0,0,20220110,20221231
28220166,0,0,0,0,0,0,0,20220110,20221231
28220168,0,0,0,0,0,0,0,20220110,20221231
28220170,0,0,0,0,0,0,0,20220110,20221231
28220172,0,0,0,0,0,0,0,20220110,20221231
28220174,0,0,0,0,0,0,0,20220110,20221231
28220176,0,0,0,0,0,0,0,20220110,20221231
28220178,0,0,0,0,0,0,0,20220110,20221231
28220180,0,0,0,0,0,0,0,20220110,20221231
28220182,0,0,0,0,0,0,0,20220110,20221231
28219943,0,0,0,0,0,1,0,20221231,20221231
28219946,0,0,0,0,0,1,0,20221231,20221231
28219949,0,0,0,0,0,1,0,20221231,20221231
28219952,0,0,0,0,0,1,0,20221231,20221231
28219955,0,0,0,0,0,1,0,20221231,20221231
28220157,0,0,0,0,0,0,0,20220110,20221231
28220159,0,0,0,0,0,0,0,20220110,20221231
28220161,0,0,0,0,0,0,0,20220110,20221231
28220163,0,0,0,0,0,0,0,20220110,20221231
28220165,0,0,0,0,0,0,0,20220110,20221231
28220167,0,0,0,0,0,0,0,20220110,20221231
28220169,0,0,0,0,0,0,0,20220110,20221231
28220171,0,0,0,0,0,0,0,20220110,20221231
28220173,0,0,0,0,0,0,0,20220110,20221231
28220175,0,0,0,0,0,0,0,20220110,20221231
28220177,0,0,0,0,0,0,0,20220110,20221231
28220179,0,0,0,0,0,0,0,20220110,20221231
28220181,0,0,0,0,0,0,0,20220110,20221231
28220183,0,0,0,0,0,0,0,20220110,20221231
28220185,0,0,0,0,0,0,0,20220110,20221231
28220187,0,0,0,0,0,0,0,20220110,20221231
28220189,0,0,0,0,0,0,0,20220110,20221231
28220191,0,0,0,0,0,0,0,20220110,20221231
28248102,0,0,0,0,0,0,0,20220110,20221231
28248104,0,0,0,0,0,0,0,20220110,20221231
28248106,0,0,0,0,0,0,0,20220110,20221231
28248108,0,0,0,0,0,0,0,20220110,20221231
28248110,0,0,0,0,0,0,0,20220110,20221231
28248112,0,0,0,0,0,0,0,20220110,20221231
28248114,0,0,0,0,0,0,0,20220110,20221231
28248116,0,0,0,0,0,0,0,20220110,20221231
28248118,0,0,0,0,0,0,0,20220110,20221231
28248120,0,0,0,0,0,0,0,20220110,20221231
28248138,0,0,0,0,0,0,0,20220110,20221231
28248139,0,0,0,0,0,0,0,20220110,20221231
28248122,0,0,0,0,0,0,0,20220110,20221231
28248124,0,0,0,0,0,0,0,20220110,20221231
28248126,0,0,0,0,0,0,0,20220110,20221231
28248128,0,0,0,0,0,0,0,20220110,20221231
28248130,0,0,0,0,0,0,0,20220110,20221231
28248132,0,0,0,0,0,0,0,20220110,20221231
28248134,0,0,0,0,0,0,0,20220110,20221231
28248136,0,0,0,0,0,0,0,20220110,20221231
28247829,0,0,0,0,0,1,0,20221231,20221231
28247832,0,0,0,0,0,1,0,20221231,20221231
28247835,0,0,0,0,0,1,0,20221231,20221231
28247838,0,0,0,0,0,1,0,20221231,20221231
28247841,0,0,0,0,0,1,0,20221231,20221231
28247844,0,0,0,0,0,1,0,20221231,20221231
28248103,0,0,0,0,0,0,0,20220110,20221231
28248105,0,0,0,0,0,0,0,20220110,20221231
28248107,0,0,0,0,0,0,0,20220110,20221231
28248109,0,0,0,0,0,0,0,20220110,20221231
28248111,0,0,0,0,0,0,0,20220110,20221231
28248113,0,0,0,0,0,0,0,20220110,20221231
28248115,0,0,0,0,0,0,0,20220110,20221231
28248117,0,0,0,0,0,0,0,20220110,20221231
28248119,0,0,0,0,0,0,0,20220110,20221231
28248121,0,0,0,0,0,0,0,20220110,20221231
28248123,0,0,0,0,0,0,0,20220110,20221231
28248125,0,0,0,0,0,0,0,20220110,20221231
28248127,0,0,0,0,0,0,0,20220110,20221231
28248129,0,0,0,0,0,0,0,20220110,20221231
28248131,0,0,0,0,0,0,0,20220110,20221231
28248133,0,0,0,0,0,0,0,20220110,20221231
28248135,0,0,0,0,0,0,0,20220110,20221231
28248137,0,0,0,0,0,0,0,20220110,20221231
28294025,0,0,0,0,0,0,0,20220110,20221231
28294026,0,0,0,0,0,0,0,20220110,20221231
28294027,0,0,0,0,0,0,0,20220110,20221231
28294028,0,0,0,0,0,0,0,20220110,20221231
28294029,0,0,0,0,0,0,0,20220110,20221231
28294030,0,0,0,0,0,0,0,20220110,20221231
28293818,0,0,0,0,0,1,0,20221231,20221231
28293821,0,0,0,0,0,1,0,20221231,20221231
28293824,0,0,0,0,0,1,0,20221231,20221231
28293827,0,0,0,0,0,1,0,20221231,20221231
28293830,0,0,0,0,0,1,0,20221231,20221231
28293833,0,0,0,0,0,1,0,20221231,20221231
28293836,0,0,0,0,0,1,0,20221231,20221231
28293839,0,0,0,0,0,1,0,20221231,20221231
28246772,0,0,0,0,0,0,0,20220110,20221231
28246773,0,0,0,0,0,0,0,20220110,20221231
28246774,0,0,0,0,0,0,0,20220110,20221231
28246775,0,0,0,0,0,0,0,20220110,20221231
28246776,0,0,0,0,0,0,0,20220110,20221231
28246777,0,0,0,0,0,0,0,20220110,20221231
28246778,0,0,0,0,0,0,0,20220110,20221231
28246451,0,0,0,0,0,1,0,20221231,20221231
28246454,0,0,0,0,0,1,0,20221231,20221231
28246457,0,0,0,0,0,1,0,20221231,20221231
28246460,0,0,0,0,0,1,0,20221231,20221231
28289006,0,0,0,0,0,0,0,20220110,20221231
28289007,0,0,0,0,0,0,0,20220110,20221231
28289008,0,0,0,0,0,0,0,20220110,20221231
28289009,0,0,0,0,0,0,0,20220110,20221231
28289010,0,0,0,0,0,0,0,20220110,20221231
28288749,0,0,0,0,0,1,0,20221231,20221231
28288752,0,0,0,0,0,1,0,20221231,20221231
28288755,0,0,0,0,0,1,0,20221231,20221231
28288758,0,0,0,0,0,1,0,20221231,20221231
28258889,0,0,0,0,0,0,0,20220110,20221231
28258890,0,0,0,0,0,0,0,20220110,20221231
28258891,0,0,0,0,0,0,0,20220110,20221231
28258892,0,0,0,0,0,0,0,20220110,20221231
28258893,0,0,0,0,0,0,0,20220110,20221231
28258864,0,0,0,0,0,1,0,20221231,20221231
28258867,0,0,0,0,0,1,0,20221231,20221231
28258870,0,0,0,0,0,1,0,20221231,20221231
28258873,0,0,0,0,0,1,0,20221231,20221231
28215732,0,0,0,0,0,0,0,20220110,20221231
28215733,0,0,0,0,0,0,0,20220110,20221231
28215734,0,0,0,0,0,0,0,20220110,20221231
28215735,0,0,0,0,0,0,0,20220110,20221231
28215736,0,0,0,0,0,0,0,20220110,20221231
28215704,0,0,0,0,0,1,0,20221231,20221231
28215707,0,0,0,0,0,1,0,20221231,20221231
28215710,0,0,0,0,0,1,0,20221231,20221231
28215713,0,0,0,0,0,1,0,20221231,20221231
28215716,0,0,0,0,0,1,0,20221231,20221231
28248739,0,0,0,0,0,0,0,20220110,20221231
28248740,0,0,0,0,0,0,0,20220110,20221231
28248741,0,0,0,0,0,0,0,20220110,20221231
28248742,0,0,0,0,0,0,0,20220110,20221231
28248743,0,0,0,0,0,0,0,20220110,20221231
28248744,0,0,0,0,0,0,0,20220110,20221231
28248745,0,0,0,0,0,0,0,20220110,20221231
28248746,0,0,0,0,0,0,0,20220110,20221231
28248747,0,0,0,0,0,0,0,20220110,20221231
28248748,0,0,0,0,0,0,0,20220110,20221231
28248365,0,0,0,0,0,1,0,20221231,20221231
28248368,0,0,0,0,0,1,0,20221231,20221231
28248371,0,0,0,0,0,1,0,20221231,20221231
28248374,0,0,0,0,0,1,0,20221231,20221231
28248377,0,0,0,0,0,1,0,20221231,20221231
28248380,0,0,0,0,0,1,0,20221231,20221231
28248383,0,0,0,0,0,1,0,20221231,20221231
28248386,0,0,0,0,0,1,0,20221231,20221231
28248389,0,0,0,0,0,1,0,20221231,20221231
28286888,0,0,0,0,0,0,0,20220110,20221231
28286889,0,0,0,0,0,0,0,20220110,20221231
28286890,0,0,0,0,0,0,0,20220110,20221231
28286891,0,0,0,0,0,0,0,20220110,20221231
28286892,0,0,0,0,0,0,0,20220110,20221231
28286893,0,0,0,0,0,0,0,20220110,20221231
28286894,0,0,0,0,0,0,0,20220110,20221231
28286895,0,0,0,0,0,0,0,20220110,20221231
28286896,0,0,0,0,0,0,0,20220110,20221231
28286897,0,0,0,0,0,0,0,20220110,20221231
28286898,0,0,0,0,0,0,0,20220110,20221231
28286899,0,0,0,0,0,0,0,20220110,20221231
28286900,0,0,0,0,0,0,0,20220110,20221231
28286509,0,0,0,0,0,1,0,20221231,20221231
28286512,0,0,0,0,0,1,0,20221231,20221231
28286515,0,0,0,0,0,1,0,20221231,20221231
28286518,0,0,0,0,0,1,0,20221231,20221231
28286521,0,0,0,0,0,1,0,20221231,20221231
28286524,0,0,0,0,0,1,0,20221231,20221231
28286527,0,0,0,0,0,1,0,20221231,20221231
